"age","group","sex","raw"
16.6876,16.5,2,196
16.4999,16.5,1,197
16.0972,16.5,1,184
16.4848,16.5,1,198
16.238,16.5,1,202
16.4175,16.5,2,199
16.4999,16.5,1,197
16.6724,16.5,1,198
16.6354,16.5,1,191
16.6394,16.5,2,206
16.5902,16.5,2,202
16.1847,16.5,2,187
16.0972,16.5,1,184
16.0012,16.5,1,215
16.7752,16.5,2,188
16.9952,16.5,1,157
16.2933,16.5,1,191
16.5902,16.5,2,202
16.1024,16.5,1,195
16.0012,16.5,1,215
16.1328,16.5,2,129
16.9874,16.5,1,189
16.0509,16.5,2,197
16.3846,16.5,1,162
16.0972,16.5,1,184
16.0097,16.5,1,199
16.371,16.5,1,207
16.4438,16.5,2,196
16.7395,16.5,1,206
16.4479,16.5,2,199
16.2275,16.5,2,201
16.548,16.5,1,205
16.598,16.5,1,194
16.4083,16.5,2,154
16.4584,16.5,2,205
16.2139,16.5,1,203
16.4479,16.5,2,199
16.2933,16.5,1,191
16.1825,16.5,2,196
16.0988,16.5,1,211
16.6109,16.5,2,201
16.4479,16.5,2,199
16.0852,16.5,1,200
16.3055,16.5,2,200
16.4766,16.5,2,186
16.6354,16.5,1,191
16.5711,16.5,1,210
16.7522,16.5,2,202
16.548,16.5,1,205
16.7395,16.5,1,206
16.7395,16.5,1,206
16.6394,16.5,2,206
16.5479,16.5,2,197
16.7861,16.5,2,165
16.6903,16.5,2,200
16.9874,16.5,1,189
16.0031,16.5,2,195
16.2495,16.5,2,205
16.5479,16.5,2,197
16.6766,16.5,2,198
16.0369,16.5,2,203
16.2751,16.5,2,189
16.4848,16.5,1,198
16.0943,16.5,1,202
16.0687,16.5,2,184
16.0774,16.5,1,188
16.0369,16.5,2,203
16.371,16.5,1,207
16.4766,16.5,2,186
16.6354,16.5,1,191
16.238,16.5,1,202
16.1024,16.5,1,195
16.1755,16.5,1,182
16.6876,16.5,2,196
16.7408,16.5,1,211
16.0606,16.5,1,208
16.2777,16.5,1,209
16.4584,16.5,2,205
16.1024,16.5,1,195
16.0606,16.5,1,208
16.4273,16.5,1,210
16.075,16.5,2,204
16.1825,16.5,2,196
16.5984,16.5,1,206
16.0441,16.5,1,153
16.6423,16.5,1,203
16.4999,16.5,1,197
16.5984,16.5,1,206
16.0919,16.5,2,207
16.4479,16.5,2,199
16.1591,16.5,1,201
16.2832,16.5,2,204
16.0441,16.5,1,153
16.8859,16.5,2,202
16.3846,16.5,1,162
16.7177,16.5,1,184
16.5479,16.5,2,197
16.2783,16.5,2,200
16.9074,16.5,2,195
16.0509,16.5,2,197
16.2339,16.5,1,206
16.9818,16.5,1,209
16.6423,16.5,1,203
16.2685,16.5,2,187
16.0852,16.5,1,200
16.2339,16.5,1,206
16.6766,16.5,2,198
16.2685,16.5,2,187
16.2777,16.5,1,209
16.5205,16.5,2,205
16.8558,16.5,1,209
16.4438,16.5,2,196
16.3792,16.5,1,200
16.0206,16.5,2,196
16.4999,16.5,1,197
16.0012,16.5,1,215
16.8859,16.5,2,202
16.1024,16.5,1,195
16.4584,16.5,2,205
16.371,16.5,1,207
16.99,16.5,2,206
16.0915,16.5,2,205
16.0774,16.5,1,188
16.222,16.5,2,177
16.5158,16.5,1,213
16.9818,16.5,1,209
16.4479,16.5,2,199
16.3846,16.5,2,201
16.0567,16.5,1,213
16.9874,16.5,1,189
16.0509,16.5,2,197
16.4273,16.5,1,210
16.2275,16.5,2,201
16.2275,16.5,2,201
16.2936,16.5,1,195
16.2112,16.5,2,209
16.7752,16.5,2,188
16.6423,16.5,1,203
16.6109,16.5,2,201
16.2777,16.5,1,209
16.7395,16.5,1,206
16.0868,16.5,2,209
16.238,16.5,1,202
16.3792,16.5,1,200
16.0687,16.5,2,184
16.2477,16.5,1,175
16.6354,16.5,1,191
16.2477,16.5,1,175
16.5984,16.5,1,206
16.1591,16.5,1,201
16.7395,16.5,1,206
16.4556,16.5,2,203
16.7406,16.5,1,194
16.2112,16.5,2,209
16.2139,16.5,1,203
16.0567,16.5,1,213
16.7341,16.5,1,201
16.2783,16.5,2,200
16.4584,16.5,2,205
16.6354,16.5,1,191
16.6394,16.5,2,206
16.99,16.5,2,206
16.0868,16.5,2,209
16.5711,16.5,1,210
16.5158,16.5,1,213
16.6394,16.5,2,206
16.0868,16.5,2,209
16.0206,16.5,2,196
16.2832,16.5,2,204
16.598,16.5,1,194
16.5479,16.5,2,197
16.9952,16.5,1,157
16.1975,16.5,2,217
16.5711,16.5,1,210
16.3792,16.5,1,200
16.6423,16.5,1,203
16.1382,16.5,1,190
16.0915,16.5,2,205
16.2477,16.5,1,175
16.0915,16.5,2,205
16.5479,16.5,2,197
16.2339,16.5,1,206
16.6394,16.5,2,206
16.5158,16.5,1,213
16.2933,16.5,1,191
16.0919,16.5,2,207
